COMENTARIO,CLASE,ETIQUETA,ALEATORIO,
GRAVISIMO CON ESTA INSTRUCCIONPETICION EL GOBIERNO DE MEXICO ACABA DE ANUNCIAR LA ELIMINACION DE LA INVERSION PRIVADA EN LAS CONCESIONES Y DESARROLLO DE NUEVA INFRAESTRUCTURA Y SIGUE ABONANDO AL DETERIORO SOCIAL Y ECONOMICO DEL PAIS,POSITIVO,0,0.22243089410949013
CUANDO PLANEAS IRTE A SER FELIZ,POSITIVO,0,0.73485153521388091
LA INFORMACION EMPRESARIAL MAS RELEVANTE LA TIENE EN ACOMPANALO,NEUTRO,2,0.18732438463393986
SABES QUE SI DA PARA PENSAR ADEMAS TODO MACHO SE COPA CON ESTO INDEPENDIENTEMENTE DE SU ORIGEN Y DEDICACION EN LA VIDA PARA PENSAR EN SERIO COMO SE LEGITIMA TODA ESTA MECANICA,POSITIVO,0,0.46350206109089664
EN LA ENTREVISTA PARA NO DEJES DE LEERLA,NEGATIVO,1,0.93429069776971652
LA MOVIDA CIBERFEMINISTA QUE MARCA AGENDA POLITICA VIA,NEUTRO,2,0.93482464764272488
DIALOGO FACTIBLE EN LA CUMBRE DE CAMBIO CLIMATICO DE LA ONU COMO HA AVANZADO MEXICO EN LA GENERACION DE ENERGIA EOLICA NADA NO NOS INTERESA PORQUE LE ROBA EL AIRE A LAS COMUNIDADES INDIGENAS,POSITIVO,0,0.89435815209365099
DESDE LAS A LAS H TUITEAMOS CON PARA DEJARLES CLARO AL QUE NO PUEDEN RENUNCIAR A LA ABOLICION DE LA PROSTITUCION PARA CONSEGUIR PACTOS DE GOBIERNO,NEUTRO,2,0.75137117828501054
TARIFA DEL SOAT PARA MOTO,NEUTRO,2,0.81039643476745016
FELICIDADES A LOS CIUDADANOS LIBRES Y VALIENTES DE Y HOY SE REALIZARON CON EXITO ASAMBLEAS FUNDACIONALES DE MEXICO LIBRE EN MOTOZINTLA Y LEON BUEN TRABAJO EQUIPO,POSITIVO,0,0.032959463400827671
VAIS A COLABORAR EN EL RECLUTAMIENTO DE MUJERES PARA EL SERVICIO DE PUTEROS,NEUTRO,2,0.23425889196880623
DERECHO A QUE NO NOS VIOLEN A QUE NO NOS MATEN A QUE NO NOS ACOSEN A QUE NO NOS PAGUEN MENOS A QUE NO NOS DISCRIMINEN POR PODER EMBARAZARNOS A QUE NOS PROTEJAN DE NUESTROS AGRESORES A QUE NO NOS COSIFIQUEN A QUE NO NOS PROSTITUYAN FDO UNA ILUMINADA,NEGATIVO,1,0.74015801326804787
EL PRESIDENTE ANUNCIA LO QUE PODRIA SER UNO DE LOS MAYORES ATAQUES A LA PROPIEDAD EN MEXICO NADIE PODRA SER DESALOJADO DE SU VIVIENDA AUNQUE SEA UN INVASOR QUE OCUPA POR LA FUERZA UN INMUEBLE QUE NO ES SUYO AUNQUE SEA UN INQUILINO MOROSO Y ABUSIVO,POSITIVO,0,0.15733328971318783
MUERTOS Y HERIDOS DEJA UN ATAQUE ARMADO LA NOCHE DEL VIERNES A UN RESTAURANTEBAR EN URUAPAN MICHOACAN LOS DETALLES CON POR YA INICIA,NEUTRO,2,0.2373595007464111
Y SI LAS ARMADURAS DE ORO FUERAN MOTOS,POSITIVO,0,0.85370883321922486
NO SABIA QUE EL AMOR TENIA UN SONIDO HASTA QUE ESCUCHE EL MOTOR DE MI MOTO,POSITIVO,0,0.60965824168409011
USTED SE LEYO ESA CARTILLA DE ORIENTACION SEXUAL NO POR QUE PUES COMO LO VEO HACIENDOSE EL MARICA CON LA LAVADA DE LA MOTO,POSITIVO,0,0.62881909222503962
PROGRAMAS PRIORITARIOS DE LA ACTUAL ADMINISTRACION CUYOS MONTOS ASCIENDEN A MIL MILLONES DE PESOS PODRAN SER EVALUADOS EN SU DISENO DE FORMA ADECUADA CON EL PRESUPUESTO,POSITIVO,0,0.29492846014917151
EN LA ERA DE LA CUARTA REVOLUCION INDUSTRIAL DE LA INTELIGENCIA ARTIFICIAL DE LAS COMPUTADORAS CUANTICAS Y DE LOS AVANCES EN BIOTECNOLOGIA MEXICO TIENE UNA RESPUESTA GILBERTO,POSITIVO,0,0.72142390175552351
ES PEJITO,NEUTRO,2,0.80424280419308514
POR FAVOR LEAN ESTE ARTICULO ESTAMOS VIVIENDO UN MOMENTO TRISTE PARA MEXICO POR CIERTO QUEDARA EN LA HISTORIA PARA AQUELLOS QUE LES ENCANTA CITARLA CEDER AL CHANTAJE,POSITIVO,0,0.076792003149825927
ES EL DE SEPTIEMBRE DE A LAS SIETE DE LA MANANA BAJO UN CIELO INUSITADAMENTE AZUL ENTRE EL RUIDO MARCIAL DE CORNETAS Y TAMBORES UN CAPITAN DEL REGIMIENTO DE FUSILEROS IZA LA BANDERA NORTEAMERICANA EN LO ALTO DEL PALACIO NACIONAL,POSITIVO,0,0.78823156301822417
SE MANIFESTARON EN LA,NEUTRO,2,0.3883587360457017
ELLOS SON LOS ACADEMICOS QUE PODRIAN BUSCAR DIRIGIR LA CASA DE ESTUDIOS,NEUTRO,2,0.77683122793252823
LLEGA AL PACIFICO MEXICANO LA INFORMACION CON POR,POSITIVO,0,0.23151753609273173
SI MEXICO MILITARIZA SU FRONTERA SUR ACCEDE A MEDIDAS PUNITIVAS CONTRA MIGRANTES Y ACEPTA CONVERTIRSE EN TERCER PAIS SEGURO LE ESTARA DANDO UN INVALUABLE REGALO POLITICO A TRUMP EN LA VISPERA DE LA ELECCION DEL PRESUMIRA QUE MEXICO SE VOLVIO EL MURO ASI DE SIMPLE,POSITIVO,0,0.30912275936354394
EL DOMINGO DE SEPTIEMBRE HABRA UN EVENTO EN EL ZOCALO DE LA,NEUTRO,2,0.041440015034408084
CON DIOS Y MOTO LA VIDA ES MAS BONITA,POSITIVO,0,0.52077381060537475
LOS PADRES DE LOS NORMALISTAS REALIZARON UN BREVE MITIN Y EL PASE DE LISTA EN EL LLAMADO ANTI MONUMENTO A LOS,NEUTRO,2,0.95256385045528824
JORGE FERNANDEZ MENENDEZ ESCRIBE ANARQUISTAS O CONSERVADORES IMPUNES,NEUTRO,2,0.72983805208532093
LENA UNA DE SUS PROTEGIDAS,NEUTRO,2,0.8230912738705054
ENCABEZARA DELEGACION MEXICANA EN ASAMBLEA DE,NEUTRO,2,0.6996246008827347
GRACIAS A LAS ORGANIZACIONES QUE SE SUMARON A LA MEDIATON PARA INSPIRAR LAS HISTORIAS Y CORPORA EN LIBERTAD,NEUTRO,2,0.79671680014006574
HOY QUE EL DIA DE LOS ENAMORADOS NO SEA UNA EXCUSA MAS MIRA EL VIDEO DE LA SERIE DE QUE PREPARAMOS SCREENSHOTS REALES VISIBILICEMOS LO QUE NOS PASA A TODAS CC,NEGATIVO,1,0.05101372947095828
EL FEMINISMO NO ES UNATEORIADE DESEOS ES UNATEORIADE LAS LIBERTADES ELEMENTALES MINIMAS QUE NO TE CASEN CONTRA TU VOLUNTAD QUE NO TE VIOLEN QUE NO TE GOLPEEN QUE NO TE DEN MENOS DE COMER QUE NO TE ASESINEN CUANDO ERES NINA,NEGATIVO,1,0.53239914239549924
EL DIA DE HOY TIENE LUGAR LA CUMBRE DE CONVOCADA POR EL SECRETARIO GENERAL DE LA REUNIRA A MANDATARIOS COMPANIAS ORGANISMOS MULTILATERALES Y SOCIEDAD CIVIL PARA ELEVAR EL COMPROMISO GLOBAL CON LA LUCHA CONTRA EL CAMBIO CLIMATICO,POSITIVO,0,0.35362936417955293
NI CASO ELLAS SIGUEN SUMERGIDAS EN SU MUNDO OCCIDENTAL PRETENDEN QUE LUCHEMOS CON EL PATRIARCADO DE CONSENTIMIENTO TENIENDO TODAVIA ENCIMA EL PATRIARCADO DE COACCION ASFIXIANDONOS EL DIA QUE SEPAN LO QUE ES NO TENER NI LIBERTAD DE PENSAMIENTO VOMITARAN,NEGATIVO,1,0.9761814045054793
ME GUSTA ROMPER EL VIENTO MIENTRAS VOY EN MOTO PARECE QUE BORRARA COSAS QUE QUIERO OLVIDAR,NEUTRO,2,0.8632878935846573
SEGUIMOS IMAGINANDO UNA INTERNET FEMINISTA A NO PERDERSE EL DETALLADO ANALISIS EN EN EXCELENTES ARTICULOS,NEGATIVO,1,0.79494766511955706
EL NO DEBIERA TENER UNA PERSPECTIVA SINO ACOGER ESTUDIOS HISTORICOS APEGADOS A DOCUMENTOS Y DAR A CONOCER LOS RESULTADOS LO UNICO QUE DEMUESTRA LA CARTA ES EL USO DE LAS INSTITUCIONES CON FINES IDEOLOGICOS Y PERSONALES ESO ES UN MAL EMPLEO DE LOS RECURSOS PUBLICOS,NEGATIVO,1,0.90131520131591425
JORGE FERNANDEZ MENENDEZ ESCRIBE USAR A MEXICO,NEUTRO,2,0.77101213331132246
CBRR,NEUTRO,2,0.055147745595031772
LA EMPRESA ASEGURO QUE NO HABRA DESPIDOS,NEGATIVO,1,0.39450178112312972
NO TE PIERDAS LA NOTAZA DE DEL DEPTO DE INVESTIGACIONES Y CONSULTORIA DE PARA CON LAS ESTADISTICAS ACTUALIZADAS SOBRE EN,NEUTRO,2,0.29856166523003425
EL PRESIDENTE ANDRES MANUEL OFRECE MENSAJE DESDE LA COMUNIDAD DE ACANCEH EN YUCATAN,NEUTRO,2,0.66952666667552063
MUCHAS GRACIAS A TODOS LOS CIUDADANOS LIBRES QUE FUNDARON EL DIA DE HOY MEXICO LIBRE EN EL DISTRITO TODO UN EXITO LA PROXIMA SEMANA DE SEPTIEMBRE A LAS HORAS SERA EL TURNO DEL DISTRITO MONTERREY CENTRO Y SUR EN EL CLUB DE LEONES SUR INVITEMOS,POSITIVO,0,0.65815452293302013
AYER OS DECIAMOS COMO ACTUAR EN CASO DE PERDIDA U ROBO DE UN TERMINAL HOY OS MOSTRAMOS EL PROTOCOLO PARA AL LORO,NEUTRO,2,0.44199137254355358
SOBRE NUESTROS DOS PROYECTOS DE LEY PRESENTADOS CON PARA DAR BATALLA LEGAL A LA VIOLENCIA EN LINEA CONTRA LAS MUJERES SUMATE,NEUTRO,2,0.35891815167008212
NO TE PIERDAS LA SEGUNDA PARTE YA RETOMAMOS ACA EN CON LA CHARLA DEBATE ORGANIZADA POR A CARGO DE A SALA LLENA,NEUTRO,2,0.64169153234465348
NARDA DEJA SEVERAS AFECTACIONES EN GUERRERO LAS NOTICIAS CON POR,NEUTRO,2,0.93286551245947602
MI SOBRINA AOSLINFOMA NO HODKIN QUIMIOTERAPIAS CLINICA DE ESPECLDADES IMSSMTY SU DOCTOR NO ESTA SATISFECHO CON SU EVOLUCIONINDICO QUIMIOTERAPIAS SEGUIDAS HOY DEBIA EMPEZARLA DEVOLVIERON A SU CASA PORQUE NO HAY MEDICAMENTOPIDO SU ORACION Y MUCHOS RTNO ES JUSTO,NEGATIVO,1,0.57778498437113823
Y ESTA SEMANA QUIEN SE HABRA EXPROPIADO EN LA LA INFORMACION DEL LIBRO DE JUAN IGNACIO CODINA SEGOVIA EL PENSAMIENTO ANTITAURINO EN ESPANA PARA DARSELAS DE ERUDITO LOCAL UN LIBRO DEL ESCRITOR FABRIZIO AL PRIMERO QUE SEPA DOS LIBROS AL SEGUNDO,POSITIVO,0,0.11040431095281145
EN MI SIGUIENTE VIDA QUIERO VOLVER A SER BIKER,POSITIVO,0,0.81156590294926434
FUE CUANDO COMPRE MI MOTO,NEUTRO,2,0.64322613789034966
SALIR A TRABAJAR Y QUE ELLA TE ESTE ESPERANDO NO TIENE PRECIO,NEGATIVO,1,0.12046273583820422
ESTE PERFIL SUBE FOTOS DE MUJERES SIN CONSENTIMIENTO LO ENCONTRE EN UN COMENTARIO DE INSTAGRAM POR SUPUESTO RE CONTRA PAJERO DENUNCIEMOS,NEUTRO,2,0.41149262215778659
EL PRESIDENTE AFIRMA QUE EL AUMENTO DE NO HA SIDO SUFICIENTE,NEGATIVO,1,0.75920647518962103
EN FM NOS ABOCAMOS AL ESTUDIO DE LAS VINCULACIONES ENTRE LAS MUJERES Y LAS TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION NUESTRO ESPACIO SE ERIGE EN LAS LINEAS DEL CIBERFEMINISMO Y VEMOS UN ABANICO DE OPORTUNIDADES INMENSO,POSITIVO,0,0.92871493966060492
PUES OS VEO MUY MAL INFORMADAS VEO QUE NO LEIS A SIN IR MAS LEJOS,NEGATIVO,1,0.60902065400320615
TRANSFOBA EN REALIDAD SIGNIFICA MUJER CALLATE NO VAMOS A PERMITIR QUE PONGAS SOBRE LA MESA LA OPRESION QUE SUFRI Y PARA ELLO VAMOS A DESDIBUJAR LA CATEGORIA MUJER PARA ELIMINAR EL SUJETO POLITICO DE VUESTRAS REIVINDICACIONES O REPITO COMO UN LORO LO Q LEO EN TWITTER,POSITIVO,0,0.87653795459029737
CUANDO TENGO TODO EN REGLA PERO AUN ASI EL POLICIA ME RETIENE,NEUTRO,2,0.72796949447521864
QUERIDA SE TE CAYO ESTE TUIT DEL TE LO VOY A DEJAR POR AQUI Y ME IRE DISCRETAMENTE SI ME NECESITAS PARA LLORAR BUSCAME,NEGATIVO,1,0.71861542750407548
NI SABES NI LO Q DICES ERES UNA ACOSADORA DE MANUAL,NEUTRO,2,0.43995183511735303
TODO CAYENDO COMO FICHAS DE DOMINO,POSITIVO,0,0.49281552126595973
ESTE SABADO INICIARON LAS INTERVENCIONES EN EL CRUCE DE EJE CENTRAL LAZARO CARDENAS Y PONIENTE EN LA ALCALDIA GUSTAVO A MADERO,NEUTRO,2,0.67271129805705732
QUE HACES AQUI ME CEDISTE EL PASO CUANDO IBA EN LA MOTO,NEUTRO,2,0.062243954502189114
GANA CNTESNTE PODRA VENDER HEREDAR Y DAR PLAZAS A CAMBIO DE FAVIRES SEXUALES GANA LE AYUDARAN A PROMOVERSE COMO PROCER DESDE LA PRIMARIA Y TENDRA GRUPOS DE CHOQUE A SUS SERVICIO PIERDEN LOS NINOS QUE TENDRAN UNA EDUCACION MEDIOCRE PIERDE MEXICO,POSITIVO,0,0.44084382699553171
PROCESO DE ROSARIO ROBLES DEBIERA SER EJEMPLAR Y LLEGAR HASTA DONDE TOPE ASI SE TRATE DE PENA PERO EL JUEZ YA LO MANCHO LEO A JURISTAS RECONOCIDOS SOSTENER CON LA LEY EN LA MANO QUE DICTARLE PRISION PREVENTIVA FUE UN ABUSO ILEGAL VENGANZA O JUSTICIA,POSITIVO,0,0.23618961808137362
LOS DIPUTADOS DE MORENA PROPONEN SANCION DE UNO A TRES ANOS DE CARCEL,NEUTRO,2,0.11328073847163789
LA UNICA MANERA EN LA QUE PODRIA SER PARTE DE LAS FUERZAS ARMADAS,POSITIVO,0,0.84106302850128789
HOY INICIA OFICIALMENTE EL CODI VIA DAVID PARAMO Y POR,NEUTRO,2,0.62395821825879461
EXCELENTE NOTA DE SOBRE VIOLENCIA DIGITAL DE GENERO,NEUTRO,2,0.018879798452032803
NIEGO CATEGORICAMENTE LA COBARDE INSINUACION QUE DESDE EL PODER SE HACE DE QUE YO HE ORGANIZADO O ESTOY DETRAS DE LAS PROTESTAS DE LOS POLICIAS FEDERALES DIJO EN UN VIDEO PUBLICADO EN SUS REDES SOCIALES,POSITIVO,0,0.92897157412975595
HAY MUCHO HARTAZGO POR PARTE DE LAS COMUNIDADES,NEUTRO,2,0.40488487443370547
AQUI NO HAY CAUDILLISMOS SINO LA SUMA DE TALENTOS DE QUIENES QUIERAN TRANSFORMAR AL PAIS,POSITIVO,0,0.16815682659846876
PERO SOBERANIA ENERGETICA VERDAD O,POSITIVO,0,0.53163627093598742
HAY DESBORDE DE RIOS DESLAVES Y AFECTACIONES AGRICOLAS,NEUTRO,2,0.96241740269026943
CORRECTO INMOVILIZAN NO HACEN INVENTARIO DE LA MOTO PARA SUBIRLA A LA GRUA Y NO ESTAN ENTREGANDO SIQUIERA EL COMPARENDO SI ESTAN RESPETANDO DEL DEBIDO PROCESO PARA INMOVILIZAR,NEGATIVO,1,0.50676118262595993
EN EL PISO DE SOBRE DE MUCHAS CONFUSIONES DURANTE TODA LA SEMANA NO ES UN AUN UNA COMO LA DE DE INSUFICIENTE PARA PROTEGER Y ES,NEUTRO,2,0.89232869324587405
MUY FUERTE ESTE TWEET CENSURANDO EL ARTICULO DE LA LINEA EDITORIAL SE SUMA AL FEMINISMO NEOLIBERAL Y QUEER LAS FEMINISTAS NOS VAMOS QUEDANDO SOLAS PEROES ASI COMO SIEMPRE HA LUCHADO EL FEMINISMO CONTRA EL SISTEMA,POSITIVO,0,0.42670478535434109
FELICIDADES COMPANERAS MUY MERECIDO,NEUTRO,2,0.61422861322986977
FELICIDADES CD JUAREZ SI SE PUDO EXITOSA ASAMBLEA DE REGISTRATE EN,POSITIVO,0,0.32314653442180963
CUANDO NO TIENES MOTO TE DAS CUENTA QUE TODO LOS DIAS HACE FALTA,NEGATIVO,1,0.046260963853434367
TE INVITAMOS A ESCUCHAR NUESTRO ULTIMO PROGRAMA UN EXCELENTE SEGUNDO BLOQUE DEDICADO A LA VIOLENCIA DIGITAL CON LA FUNDACION ESPECIALIZADA EN ESTE TEMA TAN,POSITIVO,0,0.11473805886073163
EL AFIRMACION DE TRUMP ENTRE MAS ALTOS SEAN LOS ARANCELES MAYOR SERA EL NUMERO DE EMPRESAS QUE REGRESEN A EEUU ES TAN FALSA COMO LA DE CON EL EJEMPLO SE ACABARA LA CORRUPCION,POSITIVO,0,0.517003929752337
SE BUSCA ASI ROMPER LA CADENA DE IMPUNIDAD ANTE LAS AGRESIONES SEXUALES,NEUTRO,2,0.52297674455814369
AFILIATE A MEXICO LIBRE MANDA INBOX Y NOS PONEMOS DE ACUERDO ES POR TI ES POR MEXICO,NEUTRO,2,0.95444703973892708
EN AGOSTO DE ESTE ANO INGRESARON AL PAIS TRES MIL MILLONES DE DOLARES POR CONCEPTO DE REMESAS UN MONTO HISTORICO PARA DICHO MES Y MAS ALTO DESDE,NEUTRO,2,0.25660804429730155
EL COMIENZO DE UNA LINDA AMISTAD,NEUTRO,2,0.5403271085396133
LA FUNDA EN ASAMBLEA HOY TRABAJAMOS NOS REIMOS UN POCO Y PROGRAMAMOS EL ULTIMO TIRON DEL ANO ES TAN HERMOSO COMPARTIR CON ESTAS TREMENDAS PIBAS LO QUE AMAMOS HACER CC,POSITIVO,0,0.45907053786675744
EL JOVEN ESTABA ALCOHOLIZADO Y POR ESO NO ESCUCHO LA LLEGADA DE LA MAQUINARIA,NEGATIVO,1,0.58790712743544504
TAL CUAL INFORMANOS PARA DECIDIR LIBREMENTE A QUIENES ESTEN INTERESADAS EN RETOMAR EL PODER DE SU INFORMACION LAS INVITAMOS A UN CURSO QUE FALTA POQUITO PARA QUE ARRANQUEMOS LAS ESPERAMOS CON LOS BRAZOS ABIERTOS,NEUTRO,2,0.80776192675414493
EL PRESIDENTE DUPLICARA EL COMPROMISO INICIAL AHORA SERAN MIL HECTAREAS PARA GENERAR MIL EMPLEOS,POSITIVO,0,0.18035792587555499
QUE LE REGALARE DE NAVIDAD A MI BEBE,NEUTRO,2,0.049512693173224598
QUE ME PERDONEN LOS VIEJOS AMORES POR CONSIDERAR ESTE COMO EL PRIMERO,POSITIVO,0,0.21714004609933601
UNA MUJER QUE AMA LAS MOTOS NO ES ESPECIAL ES EDICION LIMITADA,NEUTRO,2,0.47087952900283359
CANCELACION DE CONTRATOS DE ASOCIACION DE PEMEX OTRA VUELTA DE TUERCA PARA RESTABLECER EL MONOPOLIO PETROLERO IMPEDIR EL DESARROLLO DE LA INDUSTRIA Y GENERAR MAS PREOCUPACION E INCERTIDUMBRE EN EL SECTOR PRIVADO,POSITIVO,0,0.67078380781682734
HAY PARTES DE MI QUE SOLO EXISTEN CUANDO MONTO UNA MOTO,NEUTRO,2,0.86813742860490772
CHICAS GAMERS ORGANIZARON PARA PROTESTAR CONTRA LA DISCRIMINACION DE GENERO EN EL MUNDO DE LOS VIDEOJUEGOS IGUALDAD DE OPORTUNIDADES Y DE GENERO EN TODOS LOS AMBITOS DE LA TECNOLOGIA,POSITIVO,0,0.0022102230025997649
LOS CAMPOS DE AFECTACION DE ESTAS VIOLENCIAS SON LA ORBITA PERSONAL SOCIAL LABORAL Y HAY UN SISTEMA JUDICIAL QUE NO LO CONTEMPLA LA LIBERTAD DE EXPRESION DIGITAL DE LAS MUJERES ES DESIGUAL RESPECTO DE LOS HOMBRES,NEGATIVO,1,0.68512481773324652
SOLUCIONES CUATROTENAS,NEUTRO,2,0.58979010152371614
ANTICIPA TU SALIDA,NEUTRO,2,0.9177252151409574
ESTE MAYO PASADO MUJERES POR LA ABOLICION HA CONVOCADO LA PRIMERA MARCHA ABOLICIONISTA DE ESPANA RECLAMANDO LA ABOLICION DE LA PROSTITUCION DEL ALQUILER DE VIENTRES Y DEL GENERO ESPERO HABER RESPONDIDO A TU PREGUNTA CORRECTAMENTE PERO CUALQUIER DUDA QUE TENGAS AQUI ESTAREMOS,POSITIVO,0,0.37335074114451938
ASEGURO QUE POR EL MOMENTO EL PAIS SALVADORENO CARECE DE CONDICIONES PARA SER UN PAIS DE ASILO,POSITIVO,0,0.04259436455658383
LOS VIOLADORES ESTAN CUBIERTOS POR LA JUSTICIA LA POLICIA Y LA SOCIEDAD ENTERA NOSOTRAS NO LOS DEJAREMOS EN PAZ,NEUTRO,2,0.73468517531324107
LAS FEMINISTAS ESTAMOS HARTAS DE POSTERGAR NUESTROS OBJETIVOS BAJO EL PRETEXTO DEL CONSENSO Y LA GOBERNABILIDAD LA ES UNA VIOLACION DE LOS INCOMPATIBLE CON LA IGUALDAD POR,POSITIVO,0,0.28881091994819985
NUEVA JORNADA DE PROTESTAS EN HONG KONG PROVOCA ENFRENTAMIENTOS ENTRE POLICIAS Y MANIFESTANTES LA INFORMACION CON POR,NEUTRO,2,0.3648640745305729
VARIOS LO ADVERTIMOS HACE MAS DE UN MES DOS BOCAS ES INVIABLE TECNICAMENTE ECONMICAMENTE Y TEMPORALMENTE HOY LO CONFIRMAN POR ESCRITO LAS EMPRESAS INVITADAS POR EL GOBIERNO QUE SEGUN ELLOS ERAN LAS MEJORES DEL MUNDO Y AQUI ES DONDE LES PREGUNTO QUE HARIAN USTEDES,NEUTRO,2,0.91453607814244164
ESTO POR LA APROBACION DE LAS REGLAS PARA SANCIONARLO POR EL DESVIO DE RECURSOS PUBLICOS,NEUTRO,2,0.18146503531670155
ES UNA LOCURA,NEUTRO,2,0.086965707422848704
AHORA EN EL DESAYUNO DE INICIA SOLEDAD GARCIA MUNOZ RELATORA ESPECIAL DEL SOBRE POBREZA Y DERECHOS HUMANOS DE LAS MUJERES CC,POSITIVO,0,0.13029883404665155
AL PARECER SI HAY GENTE SENSATA EN EL GOBIERNO REBELION EN SEMARNAT NO QUIEREN DAR LUZ VERDE A SANTA LUCIA PERO,NEGATIVO,1,0.90055029476880533
VERDADERAMENTE PODEROSO EL MENSAJE ESTA SEMANA ESTARE PARTICIPANDO EN LA EN NUEVA YORK CONCENTRARE MIS MENSAJES EN EL TEMA DE ESOS DIAS,POSITIVO,0,0.13169292977075897
HOY A PARTIR DE LAS HS CON SUERTE SI LLEGA A EDITARSE QUE TERMINAMOS HACE UN RATITO ESTAMOS SALIENDO EN ACOMPANANOS HABLAMOS SOBRE TODO ESTO,POSITIVO,0,0.33083643323063261
WOMEN IN GAMES TOMA LA INICIATIVA DEL DESARROLLO DE ESTE DOCUMENTO PARA AVANZAR EN EL TRABAJO QUE SE ESTA ELABORANDO DENTRO DE AGENDA DIGITAL ESTAREMOS ATENTOS,NEUTRO,2,0.64323430617053479
VAS A PERDER LA CUENTA DE TWITTER DE TODOS LOS REPORTES Q TE VOY A HACER,NEGATIVO,1,0.9933029767832533
EXCELENTE INICIATIVA FELICITACIONES CHICAS,NEUTRO,2,0.39821671626251809
LA CIUDAD DE OWENSBORO RINDE HOMENAJE A NICKY HAYDEN,POSITIVO,0,0.3432389735312833
POR EL MEMORANDUM DEL DE MAYO SE SUSPENDIERON PROYECTOS CIENTIFICOS ESPERAMOS QUE LAS AUTORIDADES RESPONSABLES DE FINANCIARLOS NO CAIGAN EN LA TENTACION DE TRIANGULAR ENTREGAR RECURSOS A LA INICIATIVA PRIVADA PARA TRANSFERIRLOS A LA CIENCIA LA CIENCIA ES PRO TRANSPARENCIA,NEGATIVO,1,0.47608514625421883
Y UNO MIENTRAS TANTO,NEUTRO,2,0.9786267392400616
YO DESPUES DE VER EL DISENO DE PRODUCCION DE LA PAGINA DE YOUTUBE DEL SENOR LAS GRAFICAS PEORES QUE LAS DEL ALARMA TENGO PARA ENTENDER SU FALTA DE CULTURA DE LA ESTETICA DEL ARTE DEL BUEN GUSTO Y POR ESO ENTIENDO FINALMENTE SU PENSAMIENTO,POSITIVO,0,0.40824604247455976
NO SON MUJERES EMBARAZADAS SON NINAS VIOLADAS NINAS NO MADRES ECUADOR RECHAZO LA DESPENALIZACION DEL ABORTO POR VIOLACION,NEGATIVO,1,0.73105195965181791
A JAPON HOY SE LE VA HONDA,NEUTRO,2,0.18614109199437068
CORIN ROBERTSON ESCRIBE APRENDER ES LA MISION,POSITIVO,0,0.52245796414642109
EL PROMEDIO DE MUJERES INSCRIPTAS EN CARRERAS DE LA ES SOLO DEL PARA ESTE ANO LIA MOLINARI EN,NEUTRO,2,0.24387003034458998
MUCHAS FELICIDADES AL EQUIPO DE MEXICO LIBRE HOY TUVIMOS ASAMBLEAS EXITOSAS EN ALVARO OBREGON CANCUN TLALNEPANTLA Y NUEVO LAREDO SI QUIERES SER FUNDADORA EN TU DISTRITO REGISTRATE EN,POSITIVO,0,0.98366084682835142
